episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1,7.0,3.3937311005647466,0.6803357688914627,-0.9303551631412826,2.0923025608062744,3.7,[2.0923025608062744 3.7],1.0,False,True,1.8860170397890093,2,17.709159380834848,14.691,in_progress,0.0
1,8.0,3.4734424462173763,0.6844849294052255,0.3048894857786862,-9.032289505004883,3.7,[-9.032289505004883 3.7],1.0,False,True,2.336136626511809,3,17.709159380834848,14.757,in_progress,0.0
1,9.0,3.570000184803124,0.6862282994798,0.47549663934072384,-16.19992733001709,3.7,[-16.19992733001709 3.7],1.0,False,True,2.881383152292636,3,17.709159380834848,14.827,in_progress,0.0
1,10.0,3.678870783751858,0.6768171160905274,-1.766982776032943,-5.664910554885864,3.7,[-5.664910554885864 3.7],1.0,False,True,3.496132901311889,4,17.709159380834848,14.892,in_progress,0.0
1,11.0,3.803258342342345,0.661377244428621,-4.159682698702737,17.141783952713013,3.7,[17.141783952713013 3.7],1.0,False,True,4.198491364489971,5,17.709159380834848,14.962,in_progress,0.0
1,12.0,3.943306580060011,0.6530517479156251,-3.6697516861264647,17.187475204467773,3.7,[17.187475204467773 3.7],1.0,False,True,4.989301943876442,6,17.709159380834848,15.027,in_progress,0.0
1,13.0,4.094493447152617,0.6646914094617172,0.7952369842957158,-9.441216945648193,3.039617258310318,[-9.441216945648193 3.039617258310318],1.0,False,True,5.8430461061088685,7,17.709159380834848,15.088,in_progress,0.0
1,14.0,4.258708410340432,0.6827266525820409,4.256197593235166,-18.0,3.1214421272277835,[-18.0 3.1214421272277835],1.0,False,True,6.770369671556498,8,17.709159380834848,15.158,in_progress,0.0
1,15.0,4.440339151010834,0.6869639296056566,2.4220246922309996,-18.0,2.432569178566337,[-18.0 2.432569178566337],1.0,False,True,7.79600977049,9,17.709159380834848,15.229,in_progress,0.0
1,16.0,4.615822769927002,0.6744845549482797,-1.5643265611138497,-18.0,1.8599550127983093,[-18.0 1.8599550127983093],1.0,False,True,8.78690411471681,10,17.709159380834848,15.293,in_progress,0.0
1,17.0,4.78185789080529,0.6479259745871895,-6.282152800982573,15.592306137084961,2.7160021662712097,[15.592306137084961 2.7160021662712097],1.0,False,True,9.724411815090416,11,17.709159380834848,15.359,in_progress,0.0
1,18.0,4.930404746125061,0.6231491500002437,-8.016709449889765,20.066280841827393,2.800764724612236,[20.066280841827393 2.800764724612236],1.0,False,True,10.563170201105311,12,17.709159380834848,15.423,in_progress,0.0
1,19.0,5.1124967480449115,0.6072145705569498,-6.080108747434189,15.855208396911621,2.7561496198177338,[15.855208396911621 2.7561496198177338],0.5,False,True,11.591387249619178,14,17.709159380834848,15.494,in_progress,0.0
1,20.0,5.28813499259617,0.608669783363271,-2.199969404824328,19.938823699951172,2.658928430080414,[19.938823699951172 2.658928430080414],1.0,False,True,12.583204747686002,15,17.709159380834848,15.561,in_progress,0.0
1,21.0,5.4617360132731285,0.6246208822275474,2.383334272269584,6.695574760437012,2.4624310918152332,[6.695574760437012 2.4624310918152332],1.0,False,True,13.563130626853317,16,17.709159380834848,15.629,in_progress,0.0
1,22.0,5.655040575883446,0.6562005972927851,6.82151613252875,-15.14609956741333,1.5424302458763124,[-15.14609956741333 1.5424302458763124],1.0,False,True,14.655226525304291,17,17.709159380834848,15.692,in_progress,0.0
1,23.0,5.820951859643813,0.6851099589579532,8.81554057403713,-15.116154670715332,1.2709755778312684,[-15.116154670715332 1.2709755778312684],1.0,False,True,15.592016766609373,18,17.709159380834848,15.76,in_progress,0.0
1,24.0,5.9661185131900725,0.6969411868130613,6.675734659914583,-10.38867473602295,1.1,[-10.38867473602295 1.1],1.0,False,True,16.411135082255036,19,17.709159380834848,15.83,in_progress,0.0
1,25.0,6.106199339663785,0.6965645147480725,3.156645162134396,13.231076002120972,1.1,[13.231076002120972 1.1],1.0,False,True,17.204774822940532,20,17.709159380834848,15.893,in_progress,0.0
1,26.0,6.231828505580094,0.6914652883787611,0.5491474318350309,27.696115493774414,1.1,[27.696115493774414 1.1],1.0,False,True,17.914444211917974,21,17.709159380834848,15.956,in_progress,0.0
1,27.0,6.340375845666534,0.6975053904617781,1.5705893280172882,30.0,1.2556698381900788,[30.0 1.2556698381900788],1.0,False,True,18.52811264992942,22,17.709159380834848,16.026,in_progress,0.0
1,28.0,6.436092672841789,0.7127705079894097,4.310444000018484,30.0,1.4676389396190643,[30.0 1.4676389396190643],1.0,False,True,19.07544627865988,23,17.709159380834848,16.092,in_progress,0.0
1,29.0,6.534153558849331,0.7382431634564315,8.14322165771356,30.0,1.522236067056656,[30.0 1.522236067056656],1.0,False,True,19.65658265745072,23,17.709159380834848,16.16,in_progress,0.0
1,30.0,6.632859612784423,0.7784233201880468,13.671502561746259,30.0,1.5239308416843416,[30.0 1.5239308416843416],1.0,False,True,20.25763054970898,24,17.709159380834848,16.225,in_progress,0.0
1,31.0,6.719750443311778,0.8261050354101951,19.243816071700135,30.0,1.5643298149108888,[30.0 1.5643298149108888],1.0,False,True,20.83045675451437,25,17.709159380834848,16.293,in_progress,0.0
1,32.0,6.8046112741056985,0.8866333079608065,25.52471126077833,30.0,1.5905118823051454,[30.0 1.5905118823051454],1.0,False,True,21.42760372472132,25,17.709159380834848,16.359,in_progress,0.0
1,33.0,6.887297120523459,0.9598858457339103,31.951407968578525,30.0,1.5037076830863954,[30.0 1.5037076830863954],1.0,False,True,22.070453136965405,26,17.709159380834848,16.43,in_progress,0.0
1,34.0,6.965888453270216,1.045797912281488,38.63613767313921,30.0,1.493965208530426,[30.0 1.493965208530426],1.0,False,True,22.72456809447402,27,17.709159380834848,16.493,in_progress,0.0
1,35.0,7.029141675176881,1.1286776012710265,44.05382595815934,30.0,1.5963183760643007,[30.0 1.5963183760643007],1.0,False,True,23.365655522114253,28,17.709159380834848,16.558,in_progress,0.0
1,36.0,7.084190976845421,1.2196579326940789,49.91929905585655,30.0,1.9009937882423402,[30.0 1.9009937882423402],1.0,False,True,24.00331696506653,28,17.709159380834848,16.631,in_progress,0.0
1,37.0,7.133693975980895,1.333786262346743,57.34249770702801,30.0,1.9416467994451523,[30.0 1.9416467994451523],1.0,False,True,24.741053013487637,29,17.709159380834848,16.696,in_progress,0.0
1,38.0,7.165551472442474,1.4492063273409719,65.05435415116341,30.0,1.9949215888977052,[30.0 1.9949215888977052],1.0,False,True,25.459483194080047,30,17.709159380834848,16.758,in_progress,0.0
1,39.0,7.184130468814029,1.5773382882976212,73.50168697672352,30.0,1.682463711500168,[30.0 1.682463711500168],0.5,False,True,26.184303959503435,31,17.709159380834848,16.825,in_progress,0.0
1,40.0,7.189933173118968,1.7010126144739561,80.8581045163949,29.5901141166687,1.2810328781604767,[29.5901141166687 1.2810328781604767],0.5,False,True,26.98338016750133,32,17.709159380834848,16.894,in_progress,0.0
1,41.0,7.189701871683974,1.8195374253612473,86.20775236583677,30.0,1.6626955509185792,[30.0 1.6626955509185792],0.5,False,True,27.751677396257655,33,17.709159380834848,16.958,in_progress,0.0
1,42.0,7.177420219752327,1.9336509701119113,90.59502227498925,30.0,1.878123861551285,[30.0 1.878123861551285],1.0,False,True,28.439152892593857,34,17.709159380834848,17.026,in_progress,0.0
1,43.0,7.143910384615819,2.0599901509648197,97.16614445565784,30.0,1.633925759792328,[30.0 1.633925759792328],1.0,False,True,29.226133325321012,34,17.709159380834848,17.094,in_progress,0.0
1,44.0,7.10408904632234,2.159245206957218,103.16709539608694,29.872371196746826,1.5664799749851228,[29.872371196746826 1.5664799749851228],1.0,False,True,29.89190140522472,35,17.709159380834848,17.167,in_progress,0.0
1,45.0,7.0502013657708344,2.273711477257614,108.49417040211337,30.0,2.340209385380149,[30.0 2.340209385380149],1.0,False,True,30.66150864271402,36,17.709159380834848,17.225,in_progress,0.0
1,46.0,6.992155654542572,2.373815388288016,113.43506036694677,30.0,2.8424932420253755,[30.0 2.8424932420253755],1.0,False,True,31.309836709245626,37,17.709159380834848,17.295,in_progress,0.0
1,47.0,6.918697457214487,2.469616575628422,119.71612082152996,30.0,3.5614316403865818,[30.0 3.5614316403865818],1.0,False,True,32.019415110546724,38,17.709159380834848,17.364,in_progress,0.0
1,48.0,6.807551996783943,2.5794154361858217,128.8342597636849,30.0,3.7,[30.0 3.7],1.0,False,True,32.918170330755004,39,17.709159380834848,17.429,in_progress,0.0
1,49.0,6.677674644527361,2.6757801368928655,139.4250195083305,30.0,2.491261641681194,[30.0 2.491261641681194],1.0,False,True,33.83723126724055,40,17.709159380834848,17.494,in_progress,0.0
1,50.0,6.55431844289594,2.7434393406641564,150.14932208002847,23.706297397613525,3.5277737975120544,[23.706297397613525 3.5277737975120544],1.0,False,True,34.62078887830729,41,17.709159380834848,17.564,in_progress,0.0
1,51.0,6.399793146971535,2.8105586095463457,162.07619844996444,15.317215204238892,3.7,[15.317215204238892 3.7],1.0,False,True,35.5338693078664,42,17.709159380834848,17.629,in_progress,0.0
1,52.0,6.2490091211463845,2.8549507794982882,173.7571782749147,3.9617464542388916,3.7,[3.9617464542388916 3.7],0.5,False,True,36.36044264790792,43,17.709159380834848,17.7,in_progress,0.0
1,53.0,6.074158706133506,2.881839205020956,-172.11310974647031,-15.524850368499756,3.7,[-15.524850368499756 3.7],0.5,False,True,37.30971823020091,44,17.709159380834848,17.757,in_progress,0.0
1,54.0,5.920320086047273,2.887891484225677,-158.9252070637984,-18.0,3.7,[-18.0 3.7],0.5,False,True,38.17780462302592,45,17.709159380834848,17.827,in_progress,0.0
1,55.0,5.742498383290536,2.8799998701476603,-143.66070289452873,-18.0,3.7,[-18.0 3.7],0.5,False,True,39.18278909481469,46,17.709159380834848,17.893,in_progress,0.0
1,56.0,5.57413089629631,2.85647912093486,-129.27611087502714,-12.535842418670654,3.7,[-12.535842418670654 3.7],0.5,False,True,40.1366454617575,47,17.709159380834848,17.96,in_progress,0.0
1,57.0,5.408724962485958,2.816922090004017,-114.7730636440827,-16.98283052444458,3.21487649679184,[-16.98283052444458 3.21487649679184],1.0,False,True,41.07142050175236,48,17.709159380834848,18.025,in_progress,0.0
1,58.0,5.258576466552687,2.7660132938138586,-99.95435733118809,-4.1974217891693115,2.9208521991968155,[-4.1974217891693115 2.9208521991968155],1.0,False,True,41.92055326236607,49,17.709159380834848,18.094,in_progress,0.0
1,59.0,5.117460002664221,2.7052418707054136,-84.34165771136881,-3.7909891605377197,2.6743922218680383,[-3.7909891605377197 2.6743922218680383],1.0,False,True,42.71566849462437,50,17.709159380834848,18.172,in_progress,0.0
1,60.0,4.9706035295117355,2.6280244961029724,-65.13075029162763,3.572565972805023,3.5757516026496887,[3.572565972805023 3.5757516026496887],0.5,False,True,43.44773055608865,51,17.709159380834848,18.23,in_progress,0.0
1,61.0,4.888210900233638,2.5788390155490886,-51.670256294941346,-3.150891065597534,3.5039487779140472,[-3.150891065597534 3.5039487779140472],0.1,False,True,43.875113958423036,52,17.709159380834848,18.291,in_progress,0.0
1,62.0,4.801724674724489,2.526514254534856,-34.20710198338822,-5.7804787158966064,3.4140109658241276,[-5.7804787158966064 3.4140109658241276],0.1,False,True,44.14130171489798,52,17.709159380834848,18.36,in_progress,0.0
1,63.0,4.719222716944249,2.48334331173534,-14.85293280264382,13.871124029159546,2.9467293202877043,[13.871124029159546 2.9467293202877043],0.1,False,False,44.53451162628373,53,17.709159380834848,18.423000000000002,in_progress,0.0
1,64.0,4.647967399030919,2.463540217155141,4.924856439692667,19.458970069885254,2.2743488535284997,[19.458970069885254 2.2743488535284997],0.1,False,False,44.897960626985956,53,17.709159380834848,18.496,in_progress,0.0
1,65.0,4.57168764757382,2.4557488146165265,25.44768977164744,-13.698100090026855,3.3543746888637545,[-13.698100090026855 3.3543746888637545],0.001,False,False,44.96774108891996,53,17.709159380834848,18.568,off_track,1.9899999999999984
1,66.0,4.534366087397897,2.699389387088701,157.375629444329,-18.0,2.704515074193478,[-18.0 2.704515074193478],0.0,False,False,45.69064021494353,54,17.709159380834848,18.845,pause,1.713000000000001
1,67.0,4.521641768027541,2.7058826826319793,157.0287085014789,-2.5870234966278076,3.7,[-2.5870234966278076 3.7],0.0,False,True,45.75689951541075,54,17.709159380834848,18.907,pause,1.6509999999999998
1,68.0,4.5342115965198335,2.699427272786388,157.3567724221234,-9.77788496017456,3.7,[-9.77788496017456 3.7],0.0,False,True,45.691527860213405,54,17.709159380834848,18.983,pause,1.5749999999999993
1,69.0,4.53421084497214,2.699124818259687,157.44175043030702,-7.911121845245361,3.7,[-7.911121845245361 3.7],0.0,False,True,45.69087593693898,54,17.709159380834848,19.047,pause,1.5109999999999992
1,70.0,4.5345982305073465,2.6994241088369217,157.3141369835313,-10.56225299835205,3.7,[-10.56225299835205 3.7],0.0,False,True,45.68950514354044,54,17.709159380834848,19.108,pause,1.4499999999999993
1,71.0,4.53477201740224,2.69908245968806,157.38723408709123,-10.063688278198242,3.7,[-10.063688278198242 3.7],0.0,False,True,45.687858211507,54,17.709159380834848,19.175,pause,1.3829999999999991
1,72.0,4.534692673369475,2.6990621471708516,157.41489667288826,-7.8738112449646,3.7,[-7.8738112449646 3.7],0.0,False,True,45.68822785466789,54,17.709159380834848,19.246,pause,1.3120000000000012
1,73.0,4.534670749226478,2.6992644030072865,157.33568705128081,-9.134293556213379,3.7,[-9.134293556213379 3.7],0.0,False,True,45.688780735225,54,17.709159380834848,19.311,pause,1.2469999999999999
1,74.0,4.534814521765756,2.6991486979447394,157.3508363584782,-9.68296766281128,3.7,[-9.68296766281128 3.7],0.0,False,True,45.687780230544554,54,17.709159380834848,19.384,pause,1.1739999999999995
1,75.0,4.534940584674701,2.6991046692785012,157.37473480472192,-9.755126953125,3.7,[-9.755126953125 3.7],0.0,False,True,45.68702748436206,54,17.709159380834848,19.444,pause,1.1140000000000008
1,76.0,4.534900245924234,2.699124020812848,157.3759576216048,-10.69925594329834,3.6882268488407135,[-10.69925594329834 3.6882268488407135],0.0,False,True,45.687279766835786,54,17.709159380834848,19.512,pause,1.0459999999999994
1,77.0,4.534965402166372,2.6990979976020837,157.33682447623653,-8.53297233581543,3.7,[-8.53297233581543 3.7],0.0,False,True,45.686883622554845,54,17.709159380834848,19.573,pause,0.9849999999999994
1,78.0,4.5346034003216005,2.699128986717036,157.4065676902695,-9.409380912780762,3.7,[-9.409380912780762 3.7],0.0,False,True,45.68883824668135,54,17.709159380834848,19.645,pause,0.9130000000000003
1,79.0,4.534870968792044,2.6991420709423712,157.35671894832186,-8.905670642852783,3.7,[-8.905670642852783 3.7],0.0,False,True,45.68747155360302,54,17.709159380834848,19.714,pause,0.8440000000000012
1,80.0,4.534889017137651,2.6991377503861567,157.370271768997,-9.858243942260742,3.7,[-9.858243942260742 3.7],0.0,False,True,45.687368083348204,54,17.709159380834848,19.77,pause,0.7880000000000003
1,81.0,4.534591566193737,2.6991658852686773,157.400772623246,-9.855242729187012,3.7,[-9.855242729187012 3.7],0.0,False,True,45.688979958921614,54,17.709159380834848,19.838,pause,0.7199999999999989
1,82.0,4.535143893759765,2.699051280529655,157.3404385653013,-7.912136077880859,3.7,[-7.912136077880859 3.7],0.0,False,True,45.685851690951104,54,17.709159380834848,19.909,pause,0.6490000000000009
1,83.0,4.534961823696571,2.6990499242291537,157.35233316792343,-8.549715042114258,3.7,[-8.549715042114258 3.7],0.0,False,True,45.68679803800231,54,17.709159380834848,19.977,pause,0.5809999999999995
1,84.0,4.534922370866129,2.6991247807540844,157.33666000292035,-8.838927268981934,3.7,[-8.838927268981934 3.7],0.0,False,True,45.68716605831314,54,17.709159380834848,20.041,pause,0.5169999999999995
1,85.0,4.534885668799307,2.6990897294763623,157.34943776311738,-8.567655086517334,3.7,[-8.567655086517334 3.7],0.0,False,True,45.68728141268315,54,17.709159380834848,20.111,pause,0.4469999999999992
1,86.0,4.534829417768387,2.699185523280462,157.33785390357042,-10.2134370803833,3.7,[-10.2134370803833 3.7],0.0,False,True,45.68778241683154,54,17.709159380834848,20.179,pause,0.37900000000000134
1,87.0,4.534823614267683,2.6991321877213217,157.35785402266612,-8.83967113494873,3.7,[-8.83967113494873 3.7],0.0,False,True,45.68769702276828,54,17.709159380834848,20.242,pause,0.31599999999999895
1,88.0,4.535019062498477,2.699193464509663,157.32302069679838,-9.647985935211182,3.7,[-9.647985935211182 3.7],0.0,False,True,45.686810855263104,54,17.709159380834848,20.307,pause,0.2510000000000012
1,89.0,4.535017197945981,2.6990099182902245,157.36750759629845,-9.530224800109863,3.7,[-9.530224800109863 3.7],0.0,False,True,45.68642257555693,54,17.709159380834848,20.379,pause,0.1789999999999985
1,90.0,4.535109965920964,2.6989294209608303,157.3820394781669,-7.9534077644348145,3.7,[-7.9534077644348145 3.7],0.0,False,True,45.685764345970895,54,17.709159380834848,20.443,pause,0.11499999999999844
1,91.0,4.534991527518287,2.699051123630314,157.36353173677614,-9.668174743652344,3.7,[-9.668174743652344 3.7],0.0,False,True,45.686645767175676,54,17.709159380834848,20.505,pause,0.053000000000000824
1,92.0,4.534978971545786,2.699051841289417,157.36434525981412,-8.850944995880127,3.7,[-8.850944995880127 3.7],0.0,False,True,45.68671278844481,54,17.709159380834848,20.573,pause,0.0
1,93.0,4.5346034003216005,2.699128986717036,157.4065676902695,-7.91057825088501,3.7,[-7.91057825088501 3.7],0.5,False,True,45.68883824668135,54,17.709159380834848,20.761,in_progress,0.0
1,94.0,4.481108729619262,2.7275670851707647,156.11056747627202,0.06925714015960693,3.7,[0.06925714015960693 3.7],0.5,False,True,45.84501919963853,54,17.709159380834848,20.806,in_progress,0.0
1,95.0,4.455229497824954,2.7402257523095153,155.8322062181807,-3.147507905960083,3.7,[-3.147507905960083 3.7],0.1,False,True,46.006652486486374,54,17.709159380834848,20.884,in_progress,0.0
1,96.0,4.389483685867609,2.7779525194812114,154.08763610762065,-5.041733980178833,3.7,[-5.041733980178833 3.7],0.1,False,True,46.434203773782436,55,17.709159380834848,20.947,in_progress,0.0
1,97.0,4.326474693965981,2.8182631201923134,152.15177818210478,-7.972041606903076,3.7,[-7.972041606903076 3.7],0.1,False,True,46.670520996147985,55,17.709159380834848,21.011,in_progress,0.0
1,98.0,4.251919253434978,2.871500026830479,149.489323671286,-10.55937910079956,3.7,[-10.55937910079956 3.7],0.1,False,True,47.1844976383087,56,17.709159380834848,21.082,in_progress,0.0
1,99.0,4.1591438833032095,2.9536171333332204,144.49106272697654,-13.169272899627686,3.7,[-13.169272899627686 3.7],0.1,False,True,47.78217649049649,56,17.709159380834848,21.154,in_progress,0.0
1,100.0,4.069211328106713,3.0542550666980484,138.28802014595055,-14.534106731414795,3.61648291349411,[-14.534106731414795 3.61648291349411],0.1,False,True,48.46652732993476,57,17.709159380834848,21.209,in_progress,0.0
1,101.0,3.9978800253598155,3.1594880162733916,131.54628542892843,-9.096390724182129,3.262956660985947,[-9.096390724182129 3.262956660985947],0.1,False,True,49.16463794896779,58,17.709159380834848,21.281,in_progress,0.0
1,102.0,3.9190016025051024,3.3088625131127474,121.94018222266936,-17.873611450195312,2.549919676780701,[-17.873611450195312 2.549919676780701],0.5,False,True,50.11039716467957,59,17.709159380834848,21.34,in_progress,0.0
1,103.0,3.862662054111883,3.448361513050436,113.33691580811082,-8.161016464233398,1.5015286207199097,[-8.161016464233398 1.5015286207199097],0.5,False,True,50.920930081574134,60,17.709159380834848,21.416,in_progress,0.0
1,104.0,3.812899663548125,3.6059426486668578,103.84671187558554,17.07902956008911,1.4897119224071504,[17.07902956008911 1.4897119224071504],1.0,False,True,51.7880177204806,61,17.709159380834848,21.479,in_progress,0.0
1,105.0,3.7726346706337606,3.7392524104517304,97.92069088369075,25.256850242614746,1.1999359905719758,[25.256850242614746 1.1999359905719758],1.0,False,True,52.515270458291155,62,17.709159380834848,21.547,in_progress,0.0
1,106.0,3.7320500605390508,3.855621707749841,95.7396484769582,30.0,1.1,[30.0 1.1],1.0,False,True,53.16944731985478,63,17.709159380834848,21.61,in_progress,0.0
1,107.0,3.6846922940664983,3.9551067580345003,97.93738921167491,30.0,1.1,[30.0 1.1],1.0,False,True,53.77364754902306,63,17.709159380834848,21.683,in_progress,0.0
1,108.0,3.6314700908622566,4.043384703157351,103.30375059890405,30.0,1.1,[30.0 1.1],1.0,False,True,54.351146577995614,64,17.709159380834848,21.751,in_progress,0.0
1,109.0,3.570258025019168,4.124588228868103,111.94112906928557,30.0,1.1,[30.0 1.1],1.0,False,True,54.9250147174458,65,17.709159380834848,21.811,in_progress,0.0
1,110.0,3.5182196848047864,4.181335389549412,117.9879061939484,30.0,1.1,[30.0 1.1],1.0,False,True,55.35954258707992,65,17.709159380834848,21.872,in_progress,0.0
1,111.0,3.459242842547729,4.238333544920198,123.52427848478307,30.0,1.1,[30.0 1.1],1.0,False,True,55.819198909291245,66,17.709159380834848,21.945,in_progress,0.0
1,112.0,3.3850351454047223,4.295642654563315,129.99770693702763,30.0,1.1,[30.0 1.1],1.0,False,True,56.303561455594895,66,17.709159380834848,22.01,in_progress,0.0
1,113.0,3.324505952455726,4.335529315516798,134.6505978175852,30.0,1.2544251799583437,[30.0 1.2544251799583437],1.0,False,True,56.706909792941026,67,17.709159380834848,22.082,in_progress,0.0
1,114.0,3.2440209474053865,4.37448156009654,141.1848876009557,30.0,1.6454360783100128,[30.0 1.6454360783100128],1.0,False,True,57.17483911737949,67,17.709159380834848,22.147,in_progress,0.0
1,115.0,3.1526599987735504,4.401888430581878,149.0555872353035,30.0,1.6696669697761537,[30.0 1.6696669697761537],1.0,False,True,57.69713938044083,68,17.709159380834848,22.209,in_progress,0.0
1,116.0,3.0640647651186286,4.41423603847001,156.95067781808655,29.741226196289062,1.5793889939785004,[29.741226196289062 1.5793889939785004],1.0,False,True,58.177590312290405,69,17.709159380834848,22.277,in_progress,0.0
1,117.0,2.953750047818419,4.414811768512176,166.1181677349272,28.25775718688965,1.7783002257347107,[28.25775718688965 1.7783002257347107],1.0,False,True,58.842269802729916,69,17.709159380834848,22.356,in_progress,0.0
1,118.0,2.8256686038606293,4.401236917281103,175.4040990574971,9.791349649429321,2.126532244682312,[9.791349649429321 2.126532244682312],0.5,False,True,59.671622944317384,71,17.709159380834848,22.414,in_progress,0.0
1,119.0,2.728628521130829,4.3858728953384345,-179.34540482357218,-15.542510032653809,1.3946341514587404,[-15.542510032653809 1.3946341514587404],0.5,False,True,60.18420459568359,71,17.709159380834848,22.496,in_progress,0.0
1,120.0,2.591073923178599,4.3783226604710554,-178.00709975330247,-18.0,2.454978048801422,[-18.0 2.454978048801422],0.5,False,True,60.96968937539506,72,17.709159380834848,22.545,in_progress,0.0
1,121.0,2.497242669541352,4.381516216481683,-179.44966107181486,-18.0,2.197767154872418,[-18.0 2.197767154872418],0.5,False,True,61.499570011816076,73,17.709159380834848,22.614,in_progress,0.0
1,122.0,2.374845167317253,4.401982176197328,176.049726221176,-12.574370384216309,1.5389317512512208,[-12.574370384216309 1.5389317512512208],0.5,False,True,62.21174164640833,73,17.709159380834848,22.679,in_progress,0.0
1,123.0,2.2564727584716313,4.4330560203229465,171.30254908247164,-13.947073459625244,1.242511934041977,[-13.947073459625244 1.242511934041977],1.0,False,True,62.87217823544662,74,17.709159380834848,22.743,in_progress,0.0
1,124.0,2.1511768470902335,4.4684931717065615,167.20069940418165,13.652541875839233,1.3997913122177126,[13.652541875839233 1.3997913122177126],1.0,False,True,63.45974520501173,75,17.709159380834848,22.808,in_progress,0.0
1,125.0,2.0578058514681086,4.504099667454057,163.99240994746873,24.916316986083984,1.1,[24.916316986083984 1.1],1.0,False,True,63.98064747244461,76,17.709159380834848,22.877,in_progress,0.0
1,126.0,1.9665932349932365,4.528197779033882,164.5085469898819,22.97286558151245,1.1,[22.97286558151245 1.1],1.0,False,True,64.4917778328483,76,17.709159380834848,22.947,in_progress,0.0
1,127.0,1.8761287832548037,4.538890534337576,167.52642244807646,24.684195041656494,1.1,[24.684195041656494 1.1],1.0,False,True,65.00077386875108,77,17.709159380834848,23.018,in_progress,0.0
1,128.0,1.7912007690964782,4.5379005699872845,171.70093071135256,25.915879726409912,1.1,[25.915879726409912 1.1],1.0,False,True,65.47845728610973,77,17.709159380834848,23.081,in_progress,0.0
1,129.0,1.7118532068903693,4.528372007562022,176.27701831828318,26.691887855529785,1.1,[26.691887855529785 1.1],1.0,False,True,65.92804151114873,78,17.709159380834848,23.149,in_progress,0.0
1,130.0,1.636632644812862,4.5106112245073,-178.7234136101393,29.18869113922119,1.287957262992859,[29.18869113922119 1.287957262992859],1.0,False,True,66.3540904293646,78,17.709159380834848,23.218,in_progress,0.0
1,131.0,1.5569207223204655,4.4825690077132325,-172.90272540047712,27.625306606292725,1.1,[27.625306606292725 1.1],1.0,False,True,66.81033927619177,79,17.709159380834848,23.286,in_progress,0.0
1,132.0,1.4799138772951999,4.44060455842747,-165.87016180098215,30.0,1.1,[30.0 1.1],1.0,False,True,67.25862598578851,79,17.709159380834848,23.357,in_progress,0.0
1,133.0,1.4108161068411618,4.393179717788974,-159.4707709747927,28.71526050567627,1.1,[28.71526050567627 1.1],1.0,False,True,67.66666274396435,80,17.709159380834848,23.415,in_progress,0.0
1,134.0,1.3542090372113438,4.347574468484974,-154.34286605787355,23.00193214416504,1.1,[23.00193214416504 1.1],0.5,False,True,68.1193188712524,80,17.709159380834848,23.479,in_progress,0.0
1,135.0,1.299118905433016,4.295135447611538,-149.14964410145313,21.33541488647461,1.1,[21.33541488647461 1.1],0.5,False,True,68.49792926903045,81,17.709159380834848,23.541,in_progress,0.0
1,136.0,1.2507996712682876,4.240033121665391,-144.14738425131702,20.531221389770508,1.1,[20.531221389770508 1.1],0.5,False,True,69.07075202694841,82,17.709159380834848,23.611,in_progress,0.0
1,137.0,1.203931776774068,4.176139385651798,-138.7983172715172,16.306084156036377,1.1,[16.306084156036377 1.1],0.5,False,True,69.66615462501308,82,17.709159380834848,23.671,in_progress,0.0
1,138.0,1.167982548382235,4.117012136544594,-134.14121755802935,13.338932275772095,1.1,[13.338932275772095 1.1],0.1,False,True,70.03445591327583,83,17.709159380834848,23.736,in_progress,0.0
1,139.0,1.1313268345016048,4.047160484511705,-129.2359999083535,10.842430472373962,1.3759965896606445,[10.842430472373962 1.3759965896606445],0.1,False,True,70.64293191619868,83,17.709159380834848,23.809,in_progress,0.0
1,140.0,1.098284360545663,3.97038978315534,-124.15179580803142,10.891739130020142,1.623245394229889,[10.891739130020142 1.623245394229889],0.1,False,True,71.31176927969062,84,17.709159380834848,23.875,in_progress,0.0
1,141.0,1.0692013368382023,3.8888257200576217,-119.48020233958107,9.159191250801086,1.7699716776609422,[9.159191250801086 1.7699716776609422],0.1,False,True,71.7857359046419,85,17.709159380834848,23.948,in_progress,0.0
1,142.0,1.0382651931340354,3.790724122132477,-114.97590190126114,6.988296031951904,1.6890618801116943,[6.988296031951904 1.6890618801116943],0.1,False,False,72.66144356237692,86,17.709159380834848,24.017,in_progress,0.0
1,143.0,1.0076567514182813,3.6808584541370664,-111.16161528432997,5.959346344694495,1.6015717744827271,[5.959346344694495 1.6015717744827271],0.1,False,False,73.91627455573563,87,17.709159380834848,24.085,in_progress,0.0
1,144.0,0.9828278596526903,3.5762526722068957,-108.09268755308835,10.526697278022766,1.4444267570972444,[10.526697278022766 1.4444267570972444],0.1,False,False,74.51274847566611,88,17.709159380834848,24.156,in_progress,0.0
1,145.0,0.9632141300312874,3.465975518565988,-104.87475190733478,14.64192795753479,1.5616121470928193,[14.64192795753479 1.5616121470928193],0.1,False,False,75.28013559777015,89,17.709159380834848,24.216,in_progress,0.0
1,146.0,0.9533935492788077,3.3731868458138785,-101.76347393340238,14.947514533996582,1.672899377346039,[14.947514533996582 1.672899377346039],0.1,False,True,75.9234153422088,90,17.709159380834848,24.277,in_progress,0.0
